1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -3.000000000000000000e+00 0.000000000000000000e+00
9.994921552713322832e-01 1.277849131827407625e+01 5.108404263593683936e+01 6.248233398764568847e-04 4.768258908083566894e+00 8.368826760289715949e+00 1.912604782346393417e+00 3.661638840502722481e+00 1.070850198585117141e+01
