1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -3.000000000000000000e+00 0.000000000000000000e+00
9.879533358335530480e-01 6.266211804911649352e+01 1.347593631807023939e+02 1.002980190962716733e-01 4.719978312958545530e+01 5.190959039018289900e+01 4.971356513820817113e-01 -7.424573168987484983e-01 7.636934422420159763e+01
