1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -3.000000000000000000e+00 0.000000000000000000e+00
9.999820559636867223e-01 2.400747332191000893e+00 1.193532765383019978e+01 3.144342679092915205e-03 1.340070207762721566e+00 1.775316425174844781e+00 1.826041285455562990e+00 4.805866176772402909e+00 2.502692838649522855e+00
