6.000000000000000000e+02 6.000000000000000000e+02 6.000000000000000000e+02 6.000000000000000000e+02 6.000000000000000000e+02
7.000000029802322388e-02 7.000000029802322388e-02 7.000000029802322388e-02 7.000000029802322388e-02 7.000000029802322388e-02
