6.000000000000000000e+02 1.000000000000000000e+03 6.000000000000000000e+02 6.000000000000000000e+02 6.000000000000000000e+02
5.000000000000000278e-02 1.000000000000000056e-01 5.000000000000000278e-02 5.000000000000000278e-02 5.000000000000000278e-02
