2.000000000000000000e+03 2.000000000000000000e+03 2.000000000000000000e+03 2.000000000000000000e+03 2.000000000000000000e+03
5.000000074505805969e-02 5.000000074505805969e-02 5.000000074505805969e-02 5.000000074505805969e-02 5.000000074505805969e-02
