0.000000000000000000e+00 1.284000000000000000e+03 1.132770717560781577e+02 1.263335883044562706e+03 1.150058811288484549e+03 6.301487299578425589e-06
1.000000000000000000e+00 6.990000000000000000e+03 7.523101324764456876e+01 1.249635529732044233e+03 1.324866542979688802e+03 1.326232272609014772e-05
2.000000000000000000e+00 8.939000000000000000e+03 8.299116758990953713e+01 1.435213792646705542e+03 1.518204960236615079e+03 5.148876536937468498e-06
3.000000000000000000e+00 2.116000000000000000e+03 8.435860986815441720e+00 1.256732241720177626e+03 1.248296380733362184e+03 1.454669681591644304e-05
4.000000000000000000e+00 3.321000000000000000e+03 6.216890402273065774e+01 1.516203798132516795e+03 1.578372702155247453e+03 9.970826271080188193e-06
5.000000000000000000e+00 9.185000000000000000e+03 4.413905422518610067e+01 1.060193142334743698e+03 1.104332196559929798e+03 7.072337402592871365e-06
6.000000000000000000e+00 4.791000000000000000e+03 6.359269851646240568e+01 1.454519512247805096e+03 1.518112210764267502e+03 7.224329309503275564e-06
7.000000000000000000e+00 8.754000000000000000e+03 1.102791921775738047e+02 1.213499301146498283e+03 1.323778493324072087e+03 9.776472206868825929e-06
8.000000000000000000e+00 7.458000000000000000e+03 9.625034033374345199e+01 1.082788573307843762e+03 1.179038913641587214e+03 5.608799410282054945e-06
9.000000000000000000e+00 1.279000000000000000e+03 6.261334282837196952e+01 1.193398850729741298e+03 1.130785507901369328e+03 4.850140834048363940e-06
1.000000000000000000e+01 4.224000000000000000e+03 7.451105707976955728e+01 8.549487647606465544e+02 9.294598218404161116e+02 1.256926099923191229e-05
1.100000000000000000e+01 1.340000000000000000e+02 1.031794189296949753e+02 1.408221573871447163e+03 1.511400992801142138e+03 2.805570482890738309e-06
1.200000000000000000e+01 6.116000000000000000e+03 1.046512359042454818e+02 9.568349853735561510e+02 1.061486221277801633e+03 8.259318941383262769e-06
1.300000000000000000e+01 6.958000000000000000e+03 1.008618178792476101e+02 1.454077524611659555e+03 1.554939342490907165e+03 9.331296707401731571e-06
1.400000000000000000e+01 6.109000000000000000e+03 9.551633012031823000e+01 1.105077946088338649e+03 1.009561615968020419e+03 8.062316087233152906e-06
1.500000000000000000e+01 3.306000000000000000e+03 6.879669148849939120e+01 1.439689184049344021e+03 1.370892492560844630e+03 7.953993946622745667e-06
1.600000000000000000e+01 6.321000000000000000e+03 4.617162007959655057e+01 1.097055102404063518e+03 1.143226722483660069e+03 4.166372173185528378e-06
1.700000000000000000e+01 6.888000000000000000e+03 6.434122901304317566e+01 1.121319508568175252e+03 1.185660737581218427e+03 7.351801035990171467e-06
1.800000000000000000e+01 8.229000000000000000e+03 9.129870179460363033e+01 1.645566275526654636e+03 1.554267573732051005e+03 6.426234464478904870e-06
1.900000000000000000e+01 5.566000000000000000e+03 8.388613760373505102e+01 1.288086472317087555e+03 1.371972609920822606e+03 9.510385232939566464e-06
2.000000000000000000e+01 3.614000000000000000e+03 6.845959727147942431e+01 1.370218526163143224e+03 1.438678123434622648e+03 9.969802069447149983e-06
2.100000000000000000e+01 1.001100000000000000e+04 6.492298474021458787e+01 1.108281094146826035e+03 1.173204078887040623e+03 9.883943117314572744e-06
2.200000000000000000e+01 2.700000000000000000e+03 1.258489621799005818e+02 1.420026303644318205e+03 1.294177341464417623e+03 8.960575342496074946e-06
2.300000000000000000e+01 8.632000000000000000e+03 4.905598881365040143e+01 1.339759559877011498e+03 1.388815548690661899e+03 9.594578706738971080e-06
