0.000000000000000000e+00 4.500000000000000000e+01 1.906208091090272774e+02 1.263335883044562706e+03 1.072715073935535429e+03 7.142944708234997913e-05 8.986716308593750000e+02 9.147076416015625000e+02
1.000000000000000000e+00 9.176000000000000000e+03 1.987341650609446333e+02 1.249635529732044233e+03 1.448369694792988867e+03 2.150832901176717284e-05 9.185932617187500000e+02 9.367156982421875000e+02
2.000000000000000000e+00 5.216000000000000000e+03 1.093984297671033801e+02 1.435213792646705542e+03 1.325815362879602162e+03 7.863416839377022070e-05 1.255302368164062500e+03 1.188976318359375000e+03
3.000000000000000000e+00 1.362000000000000000e+03 1.470259302321214818e+02 1.256732241720177626e+03 1.109706311488056144e+03 5.221930044768428528e-05 9.344530029296875000e+02 9.467589721679687500e+02
4.000000000000000000e+00 1.007000000000000000e+04 1.408589835982629666e+02 1.516203798132516795e+03 1.375344814534253828e+03 6.771231175914790769e-05 1.134220947265625000e+03 1.163775878906250000e+03
5.000000000000000000e+00 3.028000000000000000e+03 2.268637255473761343e+02 1.060193142334743698e+03 1.287056867882119832e+03 9.773119824481668410e-05 9.708934326171875000e+02 9.786509399414062500e+02
6.000000000000000000e+00 4.647000000000000000e+03 1.458090151182673253e+02 1.454519512247805096e+03 1.600328527366072422e+03 9.713308740778812673e-05 1.279224853515625000e+03 1.254430908203125000e+03
7.000000000000000000e+00 1.004500000000000000e+04 1.449695706346158204e+02 1.213499301146498283e+03 1.358468871781114103e+03 2.996650608258694045e-05 1.033730712890625000e+03 1.010133300781250000e+03
8.000000000000000000e+00 4.390000000000000000e+02 1.729139096956455433e+02 1.082788573307843762e+03 1.255702483003489306e+03 5.698719214304193029e-05 9.323737792968750000e+02 9.405814208984375000e+02
9.000000000000000000e+00 3.404000000000000000e+03 1.300513617214687656e+02 1.193398850729741298e+03 1.063347489008272532e+03 7.072808879552145019e-05 1.061430175781250000e+03 1.037146728515625000e+03
1.000000000000000000e+01 6.233000000000000000e+03 1.959341257944829522e+02 8.549487647606465544e+02 1.050882890555129507e+03 7.830811424852444208e-05 7.306780395507812500e+02 6.975823974609375000e+02
1.100000000000000000e+01 3.348000000000000000e+03 1.537662167494049754e+02 1.408221573871447163e+03 1.561987790620852138e+03 5.927504973585597474e-05 1.157704833984375000e+03 1.148446166992187500e+03
1.200000000000000000e+01 7.071000000000000000e+03 1.657323844620010505e+02 9.568349853735561510e+02 1.122567369835557201e+03 2.235303737453458997e-05 8.877092285156250000e+02 8.805282592773437500e+02
1.300000000000000000e+01 5.381000000000000000e+03 1.337981246944345912e+02 1.454077524611659555e+03 1.587875649306094147e+03 8.981458746060220870e-05 1.228795654296875000e+03 1.268170898437500000e+03
1.400000000000000000e+01 8.518000000000000000e+03 1.584675086614413431e+02 1.105077946088338649e+03 9.466104374268973061e+02 9.453396763978382216e-05 9.093314819335937500e+02 9.015472412109375000e+02
1.500000000000000000e+01 2.426000000000000000e+03 1.697907298974880632e+02 1.439689184049344021e+03 1.269898454151855958e+03 9.824118317778946180e-05 1.194579345703125000e+03 1.193262939453125000e+03
1.600000000000000000e+01 9.577000000000000000e+03 1.567738249139503068e+02 1.097055102404063518e+03 9.402812774901132116e+02 7.210778240095867006e-05 7.429693603515625000e+02 7.560549926757812500e+02
1.700000000000000000e+01 4.060000000000000000e+03 1.370254715972798749e+02 1.121319508568175252e+03 1.258344980165455127e+03 3.098850966509620057e-05 1.086974853515625000e+03 1.098461181640625000e+03
1.800000000000000000e+01 8.834000000000000000e+03 2.008929314991041792e+02 1.645566275526654636e+03 1.444673344027550456e+03 7.925061265044334525e-05 1.481121826171875000e+03 1.440260742187500000e+03
1.900000000000000000e+01 5.210000000000000000e+03 1.541058170589988094e+02 1.288086472317087555e+03 1.442192289376086364e+03 9.556008924038869243e-05 1.270342285156250000e+03 1.305011962890625000e+03
2.000000000000000000e+01 4.346000000000000000e+03 1.445605791632601722e+02 1.370218526163143224e+03 1.514779105326403396e+03 4.032155540255737575e-05 1.228869506835937500e+03 1.228013671875000000e+03
2.100000000000000000e+01 3.284000000000000000e+03 1.506797535865052851e+02 1.108281094146826035e+03 1.258960847733331320e+03 7.904231775642281096e-05 1.002716430664062500e+03 1.014171142578125000e+03
2.200000000000000000e+01 8.577000000000000000e+03 1.765511499523342991e+02 1.420026303644318205e+03 1.243475153691983905e+03 2.946386805081804326e-05 1.225089965820312500e+03 1.195473632812500000e+03
2.300000000000000000e+01 5.684000000000000000e+03 1.352951417878168741e+02 1.339759559877011498e+03 1.475054701664828372e+03 8.012775432372549903e-05 1.231488525390625000e+03 1.222997802734375000e+03
2.400000000000000000e+01 2.243000000000000000e+03 1.452726068507570290e+02 1.355843485879388709e+03 1.210570879028631680e+03 7.674630066524090050e-05 1.016662109375000000e+03 1.030951660156250000e+03
2.500000000000000000e+01 4.346000000000000000e+03 1.137264409015931506e+02 1.401052664424810246e+03 1.514779105326403396e+03 7.560451511671591423e-05 1.256821533203125000e+03 1.228013671875000000e+03
2.600000000000000000e+01 3.860000000000000000e+02 1.167320583431478553e+02 1.615117506540178056e+03 1.498385448197030200e+03 3.800055609802768168e-05 1.452873413085937500e+03 1.428428222656250000e+03
2.700000000000000000e+01 2.003000000000000000e+03 1.466252456015547523e+02 1.497780119643124181e+03 1.351154874041569428e+03 9.856209299096254164e-05 1.370118041992187500e+03 1.327004394531250000e+03
2.800000000000000000e+01 3.652000000000000000e+03 1.667571969996263306e+02 1.384347387041125558e+03 1.217590190041499227e+03 8.505351686806325595e-05 1.101542358398437500e+03 1.114778564453125000e+03
2.900000000000000000e+01 7.398000000000000000e+03 1.373247022293201098e+02 1.317851772815933828e+03 1.180527070586613718e+03 6.668068786870124049e-05 1.164409179687500000e+03 1.135252197265625000e+03
3.000000000000000000e+01 8.504000000000000000e+03 1.145407410661671292e+02 1.262188714672211745e+03 1.147647973606044616e+03 2.252477926817340678e-05 1.134429931640625000e+03 1.114235717773437500e+03
3.100000000000000000e+01 6.473000000000000000e+03 1.097599494210166995e+02 1.214630186866398162e+03 1.104870237445381463e+03 7.715614501339864621e-05 1.090291870117187500e+03 1.051957763671875000e+03
3.200000000000000000e+01 4.148000000000000000e+03 1.669477780393322064e+02 1.130376747986348164e+03 1.297324526025680370e+03 5.164199150379385851e-05 1.052445312500000000e+03 1.039119506835937500e+03
3.300000000000000000e+01 4.531000000000000000e+03 1.176205108093174658e+02 1.351608319604686585e+03 1.469228830414004051e+03 4.222293056713313309e-05 1.163187377929687500e+03 1.150253662109375000e+03
3.400000000000000000e+01 7.076000000000000000e+03 1.462026104664037121e+02 1.231346843598001215e+03 1.085144233131597503e+03 6.820260353746588960e-05 1.069993164062500000e+03 1.038073364257812500e+03
3.500000000000000000e+01 7.608000000000000000e+03 5.006836741428230653e+01 9.473002795929544391e+02 8.972319121786721325e+02 6.662755616808688349e-05 8.981097412109375000e+02 8.785046386718750000e+02
3.600000000000000000e+01 1.017900000000000000e+04 1.771886135477841435e+02 1.250728172840122625e+03 1.427916786387906768e+03 6.741053098919559932e-05 1.091864624023437500e+03 1.078192871093750000e+03
3.700000000000000000e+01 9.498000000000000000e+03 1.650494914865664668e+02 1.328284767033304661e+03 1.163235275546738194e+03 6.108634554011475469e-05 1.004746582031250000e+03 1.028518188476562500e+03
3.800000000000000000e+01 9.335000000000000000e+03 1.756414365759221710e+02 1.069048866232060163e+03 1.244690302807982334e+03 7.853604685678544140e-05 8.955078125000000000e+02 8.999495849609375000e+02
3.900000000000000000e+01 8.545000000000000000e+03 2.439632435554729000e+02 1.347270839323151677e+03 1.591234082878624577e+03 6.793704906488652281e-05 1.214623046875000000e+03 1.215686035156250000e+03
4.000000000000000000e+01 1.888000000000000000e+03 1.239728157561949047e+02 1.560367862887017509e+03 1.684340678643212414e+03 5.921096358583595015e-05 1.488029785156250000e+03 1.544197509765625000e+03
4.100000000000000000e+01 6.525000000000000000e+03 1.103069536621262614e+02 1.294262027432888544e+03 1.404568981095014806e+03 9.715772768448816530e-05 1.154867919921875000e+03 1.130018554687500000e+03
4.200000000000000000e+01 1.981000000000000000e+03 1.604475344435209081e+02 1.285294638641514439e+03 1.445742173085035347e+03 6.868235730876991023e-05 1.007257202148437500e+03 9.928344726562500000e+02
4.300000000000000000e+01 2.656000000000000000e+03 1.963018627381593433e+02 1.398795054675305437e+03 1.202493191937146094e+03 4.542744864928023363e-05 1.153620117187500000e+03 1.125491088867187500e+03
4.400000000000000000e+01 3.900000000000000000e+01 1.491959481267319916e+02 1.496466787449883668e+03 1.347270839323151677e+03 6.380593345281691743e-05 1.243887695312500000e+03 1.214623046875000000e+03
4.500000000000000000e+01 7.992000000000000000e+03 2.338199470302563441e+02 1.072715073935535429e+03 1.306535020965791773e+03 9.472700654558288561e-05 9.147076416015625000e+02 8.897246093750000000e+02
4.600000000000000000e+01 3.694000000000000000e+03 8.242989217344779718e+01 8.226268034611410940e+02 7.401969112876932968e+02 8.661118075115120326e-05 7.014978637695312500e+02 7.114865722656250000e+02
4.700000000000000000e+01 5.294000000000000000e+03 1.630703949211781492e+02 1.398562440681421322e+03 1.561632835602599471e+03 5.038156489276107843e-05 1.320984619140625000e+03 1.369582275390625000e+03
4.800000000000000000e+01 8.376000000000000000e+03 1.329903409082135113e+02 1.403790903310728254e+03 1.536781244218941765e+03 4.456080848487635064e-05 1.223882324218750000e+03 1.221670166015625000e+03
4.900000000000000000e+01 2.872000000000000000e+03 1.533286903737737248e+02 1.383168846433962699e+03 1.229840156060188974e+03 4.404689850852876724e-05 1.235514282226562500e+03 1.206707763671875000e+03
5.000000000000000000e+01 8.443000000000000000e+03 2.571601107626934208e+02 1.122535935887067808e+03 1.379696046649761229e+03 6.798006999604142995e-05 9.411787109375000000e+02 9.421837158203125000e+02
5.100000000000000000e+01 4.944000000000000000e+03 1.144468645765959991e+02 1.172158217172543345e+03 1.286605081749139345e+03 7.851334754412607215e-05 1.030514160156250000e+03 1.066534912109375000e+03
5.200000000000000000e+01 7.974000000000000000e+03 1.312837858885793594e+02 1.597219124812970676e+03 1.728502910701550036e+03 2.980321116001639198e-05 1.433346191406250000e+03 1.468152587890625000e+03
5.300000000000000000e+01 2.243000000000000000e+03 2.077904120130388037e+02 1.418361291041670484e+03 1.210570879028631680e+03 6.210188177057392297e-05 1.018557922363281250e+03 1.030951660156250000e+03
5.400000000000000000e+01 6.000000000000000000e+03 1.294032568924640145e+02 1.155015922765260711e+03 1.025612665872796697e+03 9.897989749792206616e-05 1.019121582031250000e+03 1.005278869628906250e+03
5.500000000000000000e+01 6.525000000000000000e+03 2.118374786278657211e+02 1.192731502467149085e+03 1.404568981095014806e+03 8.941220944747630707e-05 1.152093017578125000e+03 1.130018554687500000e+03
5.600000000000000000e+01 5.452000000000000000e+03 1.311425280806611227e+02 1.342729454130495014e+03 1.211586926049833892e+03 8.412345145135455141e-05 9.773367919921875000e+02 9.274420166015625000e+02
5.700000000000000000e+01 7.920000000000000000e+03 1.530667932269982430e+02 1.435436590014856392e+03 1.588503383241854635e+03 7.425528082647260379e-05 1.205173095703125000e+03 1.191663330078125000e+03
5.800000000000000000e+01 9.371000000000000000e+03 1.380083090313416960e+02 1.208026520356149831e+03 1.346034829387491527e+03 8.287933261261690979e-05 1.058319824218750000e+03 1.068604003906250000e+03
5.900000000000000000e+01 6.414000000000000000e+03 8.847208644194779481e-01 1.812341491459677400e+03 1.813226212324096878e+03 5.438627038180330204e-05 1.582214477539062500e+03 1.531342895507812500e+03
