0.000000000000000000e+00 5.131000000000000000e+03 3.335828094482421875e+02 1.282641199384416723e+03 9.490583899361745353e+02 8.783087969183807396e-04
1.000000000000000000e+00 3.800000000000000000e+03 2.708168879917689083e+02 1.259423915318080390e+03 1.530240803309849298e+03 6.040723947224667205e-04
2.000000000000000000e+00 2.872000000000000000e+03 1.994368820190429688e+02 1.424182452610560858e+03 1.224745570591517890e+03 9.339230239668449163e-04
3.000000000000000000e+00 5.131000000000000000e+03 3.323727275303433544e+02 1.281431117466517890e+03 9.490583899361745353e+02 9.966812285220629473e-04
4.000000000000000000e+00 8.577000000000000000e+03 2.734677407400945413e+02 1.512680964878627037e+03 1.239213224138532496e+03 9.217211852720423029e-04
5.000000000000000000e+00 5.730000000000000000e+03 3.124205093383789062e+02 1.070544143676757812e+03 1.382964653015136719e+03 4.074609311356449932e-04
6.000000000000000000e+00 4.659000000000000000e+03 2.380223203386578916e+02 1.435840277535574842e+03 1.673862597874232733e+03 9.161890709374798276e-04
7.000000000000000000e+00 9.176000000000000000e+03 2.373169304983955499e+02 1.218675722394670856e+03 1.455992652893066406e+03 8.760476867865762008e-04
8.000000000000000000e+00 4.064000000000000000e+03 2.722168775285990705e+02 1.073113248552594996e+03 1.345330126081194067e+03 6.487280166840021615e-04
9.000000000000000000e+00 7.951000000000000000e+03 1.880500313895090585e+02 1.196436536516462183e+03 1.008386505126953125e+03 9.461651644853089505e-04
1.000000000000000000e+01 2.685000000000000000e+03 3.442898603166852354e+02 8.516126905168805479e+02 1.195902550833565783e+03 8.754661906281667721e-04
1.100000000000000000e+01 2.656000000000000000e+03 2.323162983485631230e+02 1.437701083592006171e+03 1.205384785243443048e+03 9.780288460083160634e-04
1.200000000000000000e+01 3.286000000000000000e+03 3.082825023106166782e+02 9.370835658482143344e+02 1.245366068158831013e+03 8.480241144594132582e-04
1.300000000000000000e+01 4.659000000000000000e+03 2.276915359497070312e+02 1.446171061924525702e+03 1.673862597874232733e+03 7.061781552483482622e-04
